CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
24.396.489/0001-20;2024-12-31;1;BRK AMBIENTAL PARTICIPAÇÕES S.A.;024830;DFP;145769;2025-03-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145769
24.624.490/0001-65;2024-12-31;1;ARGO TRANSMISSÃO DE ENERGIA S/A;024210;DFP;144524;2025-01-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144524
24.624.551/0001-94;2024-12-31;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;024120;DFP;144523;2025-01-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144523
24.921.465/0001-43;2024-12-31;1;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;026204;DFP;145853;2025-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145853
24.962.466/0001-36;2024-12-31;1;RUMO MALHA NORTE S.A.;015300;DFP;145415;2025-03-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145415
24.990.777/0001-09;2024-12-31;1;GRUPO MATEUS S.A.;025186;DFP;144982;2025-02-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144982
24.990.777/0001-09;2024-12-31;2;GRUPO MATEUS S.A.;025186;DFP;145225;2025-03-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145225
25.369.840/0001-57;2024-12-31;1;COMERC ENERGIA S.A.;026280;DFP;144980;2025-02-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144980
26.072.786/0001-46;2024-12-31;1;QESTRA TECNOLOGIA ADMINISTRAÇÃO E PARTICIPAÇÕES S.A.;026816;DFP;145972;2025-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145972
26.345.998/0001-50;2024-12-31;1;TC S.A.;026077;DFP;145609;2025-03-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145609
26.462.693/0001-28;2024-12-31;1;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;025062;DFP;145553;2025-03-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145553
26.609.050/0001-64;2024-12-31;1;TRAVESSIA SECURITIZADORA S.A.;024082;DFP;145989;2025-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145989
26.609.050/0001-64;2024-12-31;2;TRAVESSIA SECURITIZADORA S.A.;024082;DFP;146001;2025-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146001
26.659.061/0001-59;2024-12-31;1;MPM CORPÓREOS S.A.;025445;DFP;145601;2025-03-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145601
26.664.057/0001-89;2024-12-31;1;ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.;024341;DFP;145928;2025-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145928
26.845.702/0001-60;2024-12-31;1;EQUATORIAL TRANSMISSORA 7 SPE S.A.;024457;DFP;145944;2025-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145944
26.982.634/0001-80;2024-12-31;1;TURBI COMPARTILHAMENTO DE VEÍCULOS S.A.;027197;DFP;146064;2025-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146064
27.093.558/0001-15;2024-12-31;1;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;022012;DFP;145610;2025-03-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145610
27.137.879/0001-74;2024-12-31;1;CIA SEC DE CRÉDITOS FINANCEIROS CARTÕES CONSIGNADOS I;024147;DFP;145340;2025-03-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145340
27.157.474/0001-06;2024-12-31;1;ÁGUAS DE TERESINA SANEAMENTO SPE S.A.;025615;DFP;145572;2025-03-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145572
27.743.642/0001-37;2024-12-31;1;CONSTRUTORA METROCASA S.A.;027340;DFP;145329;2025-03-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145329
27.743.642/0001-37;2024-12-31;2;CONSTRUTORA METROCASA S.A.;027340;DFP;145449;2025-03-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145449
27.967.244/0001-02;2024-12-31;1;EQUATORIAL TRANSMISSORA 8 SPE S.A.;024481;DFP;145821;2025-03-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145821
28.019.100/0001-89;2024-12-31;1;VIAPAULISTA S.A.;025607;DFP;145099;2025-02-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145099
28.127.603/0001-78;2024-12-31;1;BANESTES S.A. - BCO EST ESPIRITO SANTO;001155;DFP;144983;2025-02-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144983
28.127.603/0001-78;2024-12-31;2;BANESTES S.A. - BCO EST ESPIRITO SANTO;001155;DFP;145213;2025-03-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145213
28.152.650/0001-71;2024-12-31;1;EDP ESPIRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;015342;DFP;145020;2025-02-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145020
28.195.667/0001-06;2024-12-31;1;BCO ABC BRASIL S.A.;020958;DFP;144701;2025-02-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144701
28.195.667/0001-06;2024-12-31;2;BCO ABC BRASIL S.A.;020958;DFP;144754;2025-02-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144754
28.201.130/0001-01;2024-12-31;1;ENERGISA TRANSMISSÃO DE ENERGIA S/A;024589;DFP;145519;2025-03-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145519
28.594.234/0001-23;2024-12-31;1;AUREN ENERGIA S.A.;026620;DFP;144969;2025-02-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144969
28.925.264/0001-75;2024-12-31;1;COMPANHIA ENERGÉTICA JAGUARA;024422;DFP;145113;2025-02-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145113
28.925.264/0001-75;2024-12-31;2;COMPANHIA ENERGÉTICA JAGUARA;024422;DFP;145290;2025-03-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145290
28.942.127/0001-49;2024-12-31;1;COMPANHIA ENERGÉTICA MIRANDA;024430;DFP;145114;2025-02-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145114
29.780.061/0001-09;2024-12-31;1;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;013781;DFP;145381;2025-03-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145381
29.884.545/0001-90;2024-12-31;1;ECORIOMINAS CONCESSIONÁRIA DE RODOVIAS S.A.;027456;DFP;145489;2025-03-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145489
29.950.060/0001-57;2024-12-31;1;NORTEC QUÍMICA S.A.;022985;DFP;145926;2025-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145926
29.980.141/0001-08;2024-12-31;1;OCEÂNICA ENGENHARIA E CONSULTORIA S.A.;026956;DFP;146070;2025-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146070
30.213.493/0001-09;2024-12-31;1;TEGRA INCORPORADORA S.A.;025844;DFP;145451;2025-03-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145451
30.306.294/0001-45;2024-12-31;1;BCO BTG PACTUAL S.A.;022616;DFP;144668;2025-02-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144668
30.306.294/0001-45;2024-12-31;2;BCO BTG PACTUAL S.A.;022616;DFP;145988;2025-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145988
30.306.294/0001-45;2024-12-31;3;BCO BTG PACTUAL S.A.;022616;DFP;146047;2025-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146047
30.540.991/0001-66;2024-12-31;1;HAGA S.A. INDUSTRIA E COMERCIO;013366;DFP;145537;2025-03-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145537
31.001.230/0001-07;2024-12-31;1;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;024597;DFP;145780;2025-03-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145780
31.468.139/0001-98;2024-12-31;1;CASA DE PEDRA SECURITIZADORA DE CREDITO S/A;024643;DFP;146022;2025-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146022
31.553.627/0001-01;2024-12-31;1;MOBLY S.A.;025461;DFP;146059;2025-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146059
31.553.627/0001-01;2024-12-31;2;MOBLY S.A.;025461;DFP;146061;2025-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146061
31.748.174/0001-60;2024-12-31;1;VERO S.A.;026409;DFP;145346;2025-03-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145346
32.021.201/0001-61;2024-12-31;1;ORIGEM ENERGIA S.A.;027227;DFP;145874;2025-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145874
32.161.500/0001-00;2024-12-31;1;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;025356;DFP;145046;2025-02-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145046
32.431.519/0001-10;2024-12-31;1;HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.;027332;DFP;144981;2025-02-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144981
32.681.371/0001-72;2024-12-31;1;VIX LOGÍSTICA S.A.;021202;DFP;145573;2025-03-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145573
32.785.497/0001-97;2024-12-31;1;NATURA &CO HOLDING S.A.;024783;DFP;145392;2025-03-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145392
32.785.497/0001-97;2024-12-31;2;NATURA &CO HOLDING S.A.;024783;DFP;145394;2025-03-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145394
33.000.167/0001-01;2024-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DFP;145077;2025-02-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145077
33.035.536/0001-00;2024-12-31;1;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;007811;DFP;145932;2025-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145932
33.040.601/0001-87;2024-12-31;1;MERCANTIL FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTI;008540;DFP;144576;2025-02-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144576
33.041.260/0652-90;2024-12-31;1;GRUPO CASAS BAHIA S.A.;006505;DFP;145352;2025-03-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145352
33.042.730/0001-04;2024-12-31;1;CIA SIDERURGICA NACIONAL;004030;DFP;145354;2025-03-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145354
33.050.071/0001-58;2024-12-31;1;AMPLA ENERGIA E SERVICOS S.A.;003050;DFP;145097;2025-02-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145097
33.050.071/0001-58;2024-12-31;2;AMPLA ENERGIA E SERVICOS S.A.;003050;DFP;145112;2025-02-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145112
33.050.196/0001-88;2024-12-31;1;CIA PAULISTA DE FORCA E LUZ;003824;DFP;145058;2025-02-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145058
33.102.476/0001-92;2024-12-31;1;MONTEIRO ARANHA S.A.;008893;DFP;144939;2025-02-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144939
33.102.476/0001-92;2024-12-31;2;MONTEIRO ARANHA S.A.;008893;DFP;144940;2025-02-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144940
33.113.309/0001-47;2024-12-31;1;VALID SOLUÇÕES S.A.;020028;DFP;145338;2025-03-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145338
33.130.691/0001-05;2024-12-31;1;WILSON SONS S.A.;026247;DFP;145549;2025-03-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145549
33.200.049/0001-47;2024-12-31;1;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;006700;DFP;145919;2025-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145919
33.228.024/0001-51;2024-12-31;1;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;011070;DFP;145686;2025-03-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145686
33.256.439/0001-39;2024-12-31;1;ULTRAPAR PARTICIPACOES S.A.;018465;DFP;145073;2025-02-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145073
33.376.989/0001-91;2024-12-31;1;IRB - BRASIL RESSEGUROS S.A.;024180;DFP;145014;2025-02-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145014
33.376.989/0001-91;2024-12-31;2;IRB - BRASIL RESSEGUROS S.A.;024180;DFP;145070;2025-02-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145070
33.386.210/0001-19;2024-12-31;1;SONDOTECNICA ENGENHARIA SOLOS S.A.;010880;DFP;145667;2025-03-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145667
33.412.081/0001-96;2024-12-31;1;REFINARIA DE PETROLEOS MANGUINHOS S.A.;009989;DFP;145994;2025-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145994
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DFP;137210;2024-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137210
33.467.572/0001-34;2024-12-31;1;TEKNO S.A. - INDUSTRIA E COMERCIO;011231;DFP;145896;2025-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145896
33.541.368/0001-16;2024-12-31;1;CIA HIDRO ELÉTRICA DO SÃO FRANCISCO;003328;DFP;145718;2025-03-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145718
33.572.408/0001-97;2024-12-31;1;RUMO MALHA CENTRAL S.A.;026484;DFP;145420;2025-03-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145420
33.592.510/0001-54;2024-12-31;1;VALE S.A.;004170;DFP;144880;2025-02-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144880
33.592.510/0001-54;2024-12-31;2;VALE S.A.;004170;DFP;144930;2025-02-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144930
33.592.510/0001-54;2024-12-31;3;VALE S.A.;004170;DFP;145455;2025-03-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145455
33.611.500/0001-19;2024-12-31;1;GERDAU S.A.;003980;DFP;144876;2025-02-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144876
33.611.500/0001-19;2024-12-31;2;GERDAU S.A.;003980;DFP;144975;2025-02-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144975
33.839.910/0001-11;2024-12-31;1;VIVARA PARTICIPAÇÕES S.A.;024805;DFP;145515;2025-03-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145515
33.938.119/0001-69;2024-12-31;1;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;016616;DFP;145237;2025-03-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145237
33.958.695/0001-78;2024-12-31;1;UNIPAR CARBOCLORO S.A.;011592;DFP;145365;2025-03-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145365
34.169.557/0001-72;2024-12-31;1;BCO MERCANTIL DE INVESTIMENTOS S.A.;001309;DFP;144575;2025-02-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144575
34.274.233/0001-02;2024-12-31;1;VIBRA ENERGIA S/A;024295;DFP;144972;2025-02-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144972
35.522.178/0001-87;2024-12-31;1;CIA SECURITIZADORA DE CRED. FIN. CARTÕES CONSIGNADOS II;026107;DFP;145294;2025-03-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145294
35.593.905/0001-05;2024-12-31;1;CONCESSIONÁRIA ECOVIAS DO CERRADO S.A.;026581;DFP;145488;2025-03-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145488
35.654.688/0001-08;2024-12-31;1;AUTOMOB PARTICIPAÇÕES S.A.;027707;DFP;145621;2025-03-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145621
35.654.688/0001-08;2024-12-31;2;AUTOMOB PARTICIPAÇÕES S.A.;027707;DFP;145756;2025-03-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145756
35.727.157/0001-06;2024-12-31;1;EZ INC INCORPORAÇÕES S.A.;025380;DFP;145370;2025-03-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145370
35.764.708/0001-01;2024-12-31;1;BRASIL TECNOLOGIA E PARTICIPAÇÕES S.A.;027499;DFP;145307;2025-03-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145307
35.791.391/0001-94;2024-12-31;1;QUALITY SOFTWARE S.A.;023302;DFP;145963;2025-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145963
35.822.503/0001-27;2024-12-31;1;INSPIRALI EDUCAÇÃO S.A.;027251;DFP;145666;2025-03-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145666
35.822.503/0001-27;2024-12-31;2;INSPIRALI EDUCAÇÃO S.A.;027251;DFP;145842;2025-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145842
35.980.592/0001-30;2024-12-31;1;ELEA DIGITAL INFRAESTRUTURA E REDES DE TELECOMUNICAÇÕES S.A.;026948;DFP;145937;2025-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145937
36.146.575/0001-64;2024-12-31;1;EIXO SP CONCESSIONÁRIA DE RODOVIAS S.A.;026875;DFP;145162;2025-03-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145162
36.542.025/0001-64;2024-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;023817;DFP;144914;2025-02-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144914
36.763.716/0001-98;2024-12-31;1;CONCESSIONÁRIA CATARINENSE DE RODOVIAS S.A.;026859;DFP;145042;2025-02-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145042
37.663.076/0001-07;2024-12-31;1;AUREN PARTICIPAÇÕES S.A.;025640;DFP;144974;2025-02-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144974
37.702.340/0001-74;2024-12-31;1;MONTE RODOVIAS S.A.;026328;DFP;145912;2025-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145912
38.042.694/0001-00;2024-12-31;1;TRAVESSIA SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.;025240;DFP;145990;2025-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145990
38.286.323/0001-66;2024-12-31;1;ASSURUÁ 4 E 5 HOLDING ENERGIA S.A.;027545;DFP;145502;2025-03-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145502
38.307.135/0001-77;2024-12-31;1;G2D INVESTMENTS, LTD.;080195;DFP;146006;2025-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146006
38.456.921/0001-36;2024-12-31;1;INFRACOMMERCE CXAAS S.A.;025747;DFP;145964;2025-03-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145964
38.456.921/0001-36;2024-12-31;2;INFRACOMMERCE CXAAS S.A.;025747;DFP;145965;2025-03-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145965
